,,,,,,,    Employment Size of the Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+,,,,,,,,,,,,,,,,,,,,,,,,
--,Total,Firms,"5,767,127","770,299","2,734,133","1,025,497","620,387","5,150,316","515,056","84,829","5,750,201","16,926",,,,,,,,,,,,,,,,,,,,,,,,
--,Total,Establishments,"7,254,745","772,325","2,738,027","1,037,709","655,427","5,203,488","687,107","331,496","6,222,091","1,032,654",,,,,,,,,,,,,,,,,,,,,,,,
--,Total,Employment,"113,398,043",0,"5,768,407","6,732,132","8,329,813","20,830,352","20,186,989","16,430,229","57,447,570","55,950,473",,,,,,,,,,,,,,,,,,,,,,,,
--,Total,"Annual Payroll ($1,000)","4,040,888,841","38,404,329","158,836,735","187,418,785","246,561,569","631,221,418","635,269,094","552,003,350","1,818,493,862","2,222,394,979",,,,,,,,,,,,,,,,,,,,,,,,
11,"Forestry, Fishing, Hunting, and Agriculture Support",Firms,"25,144","4,377","12,658","4,223","2,217","23,475","1,372",203,"25,050",94,,,,,,,,,,,,,,,,,,,,,,,,
11,"Forestry, Fishing, Hunting, and Agriculture Support",Establishments,"25,861","4,378","12,669","4,229","2,227","23,503","1,467",400,"25,370",491,,,,,,,,,,,,,,,,,,,,,,,,
11,"Forestry, Fishing, Hunting, and Agriculture Support",Employment,"180,673",0,"25,723","27,703","29,371","82,797",         [k],"26,025",         [m],         [j],,,,,,,,,,,,,,,,,,,,,,,,
11,"Forestry, Fishing, Hunting, and Agriculture Support","Annual Payroll ($1,000)","5,095,173","147,155","609,724","712,728","789,458","2,259,065",         (D),"649,200",         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
113,Forestry and Logging,Firms,"11,708","1,538","5,694","2,476","1,312","11,020",617,38,"11,675",33,,,,,,,,,,,,,,,,,,,,,,,,
113,Forestry and Logging,Establishments,"11,914","1,539","5,699","2,477","1,313","11,028",633,61,"11,722",192,,,,,,,,,,,,,,,,,,,,,,,,
113,Forestry and Logging,Employment,"75,818",0,"12,377","16,358","17,318","46,053",         [j],         [h],"68,419","7,399",,,,,,,,,,,,,,,,,,,,,,,,
113,Forestry and Logging,"Annual Payroll ($1,000)","2,259,730","51,039","282,256","418,104","472,601","1,224,000",         (D),         (D),"1,877,601","382,129",,,,,,,,,,,,,,,,,,,,,,,,
1131,Timber Tract Operations,Firms,566,101,290,90,39,520,24,5,549,17,,,,,,,,,,,,,,,,,,,,,,,,
1131,Timber Tract Operations,Establishments,621,101,291,91,39,522,25,7,554,67,,,,,,,,,,,,,,,,,,,,,,,,
1131,Timber Tract Operations,Employment,"5,515",0,570,606,498,"1,674",717,228,"2,619","2,896",,,,,,,,,,,,,,,,,,,,,,,,
1131,Timber Tract Operations,"Annual Payroll ($1,000)","220,569","2,679","14,743","20,063","16,275","53,760","28,710","6,789","89,259","131,310",,,,,,,,,,,,,,,,,,,,,,,,
11311,Timber Tract Operations,Firms,566,101,290,90,39,520,24,5,549,17,,,,,,,,,,,,,,,,,,,,,,,,
11311,Timber Tract Operations,Establishments,621,101,291,91,39,522,25,7,554,67,,,,,,,,,,,,,,,,,,,,,,,,
11311,Timber Tract Operations,Employment,"5,515",0,570,606,498,"1,674",717,228,"2,619","2,896",,,,,,,,,,,,,,,,,,,,,,,,
11311,Timber Tract Operations,"Annual Payroll ($1,000)","220,569","2,679","14,743","20,063","16,275","53,760","28,710","6,789","89,259","131,310",,,,,,,,,,,,,,,,,,,,,,,,
113110,Timber Tract Operations,Firms,566,101,290,90,39,520,24,5,549,17,,,,,,,,,,,,,,,,,,,,,,,,
113110,Timber Tract Operations,Establishments,621,101,291,91,39,522,25,7,554,67,,,,,,,,,,,,,,,,,,,,,,,,
113110,Timber Tract Operations,Employment,"5,515",0,570,606,498,"1,674",717,228,"2,619","2,896",,,,,,,,,,,,,,,,,,,,,,,,
113110,Timber Tract Operations,"Annual Payroll ($1,000)","220,569","2,679","14,743","20,063","16,275","53,760","28,710","6,789","89,259","131,310",,,,,,,,,,,,,,,,,,,,,,,,
1132,Forest Nurseries and Gathering of Forest Products,Firms,258,64,105,39,23,231,15,6,252,6,,,,,,,,,,,,,,,,,,,,,,,,
1132,Forest Nurseries and Gathering of Forest Products,Establishments,316,64,105,39,23,231,16,6,253,63,,,,,,,,,,,,,,,,,,,,,,,,
1132,Forest Nurseries and Gathering of Forest Products,Employment,"2,283",0,206,247,327,780,         [f],         [e],"1,768",515,,,,,,,,,,,,,,,,,,,,,,,,
1132,Forest Nurseries and Gathering of Forest Products,"Annual Payroll ($1,000)","72,427","5,312","5,192","7,139","7,586","25,229",         (D),         (D),"43,245","29,182",,,,,,,,,,,,,,,,,,,,,,,,
11321,Forest Nurseries and Gathering of Forest Products,Firms,258,64,105,39,23,231,15,6,252,6,,,,,,,,,,,,,,,,,,,,,,,,
11321,Forest Nurseries and Gathering of Forest Products,Establishments,316,64,105,39,23,231,16,6,253,63,,,,,,,,,,,,,,,,,,,,,,,,
11321,Forest Nurseries and Gathering of Forest Products,Employment,"2,283",0,206,247,327,780,         [f],         [e],"1,768",515,,,,,,,,,,,,,,,,,,,,,,,,
11321,Forest Nurseries and Gathering of Forest Products,"Annual Payroll ($1,000)","72,427","5,312","5,192","7,139","7,586","25,229",         (D),         (D),"43,245","29,182",,,,,,,,,,,,,,,,,,,,,,,,
113210,Forest Nurseries and Gathering of Forest Products,Firms,258,64,105,39,23,231,15,6,252,6,,,,,,,,,,,,,,,,,,,,,,,,
113210,Forest Nurseries and Gathering of Forest Products,Establishments,316,64,105,39,23,231,16,6,253,63,,,,,,,,,,,,,,,,,,,,,,,,
113210,Forest Nurseries and Gathering of Forest Products,Employment,"2,283",0,206,247,327,780,         [f],         [e],"1,768",515,,,,,,,,,,,,,,,,,,,,,,,,
113210,Forest Nurseries and Gathering of Forest Products,"Annual Payroll ($1,000)","72,427","5,312","5,192","7,139","7,586","25,229",         (D),         (D),"43,245","29,182",,,,,,,,,,,,,,,,,,,,,,,,
1133,Logging,Firms,"10,896","1,373","5,300","2,347","1,250","10,270",579,27,"10,876",20,,,,,,,,,,,,,,,,,,,,,,,,
1133,Logging,Establishments,"10,977","1,374","5,303","2,347","1,251","10,275",592,48,"10,915",62,,,,,,,,,,,,,,,,,,,,,,,,
1133,Logging,Employment,"68,020",0,"11,601","15,505","16,493","43,599","18,088","2,345","64,032","3,988",,,,,,,,,,,,,,,,,,,,,,,,
1133,Logging,"Annual Payroll ($1,000)","1,966,734","43,048","262,321","390,902","448,740","1,145,011","518,503","81,583","1,745,097","221,637",,,,,,,,,,,,,,,,,,,,,,,,
11331,Logging,Firms,"10,896","1,373","5,300","2,347","1,250","10,270",579,27,"10,876",20,,,,,,,,,,,,,,,,,,,,,,,,
11331,Logging,Establishments,"10,977","1,374","5,303","2,347","1,251","10,275",592,48,"10,915",62,,,,,,,,,,,,,,,,,,,,,,,,
11331,Logging,Employment,"68,020",0,"11,601","15,505","16,493","43,599","18,088","2,345","64,032","3,988",,,,,,,,,,,,,,,,,,,,,,,,
11331,Logging,"Annual Payroll ($1,000)","1,966,734","43,048","262,321","390,902","448,740","1,145,011","518,503","81,583","1,745,097","221,637",,,,,,,,,,,,,,,,,,,,,,,,
113310,Logging,Firms,"10,896","1,373","5,300","2,347","1,250","10,270",579,27,"10,876",20,,,,,,,,,,,,,,,,,,,,,,,,
113310,Logging,Establishments,"10,977","1,374","5,303","2,347","1,251","10,275",592,48,"10,915",62,,,,,,,,,,,,,,,,,,,,,,,,
113310,Logging,Employment,"68,020",0,"11,601","15,505","16,493","43,599","18,088","2,345","64,032","3,988",,,,,,,,,,,,,,,,,,,,,,,,
113310,Logging,"Annual Payroll ($1,000)","1,966,734","43,048","262,321","390,902","448,740","1,145,011","518,503","81,583","1,745,097","221,637",,,,,,,,,,,,,,,,,,,,,,,,
114,"Fishing, Hunting and Trapping",Firms,"2,459",913,"1,212",173,71,"2,369",71,13,"2,453",6,,,,,,,,,,,,,,,,,,,,,,,,
114,"Fishing, Hunting and Trapping",Establishments,"2,474",913,"1,212",173,71,"2,369",74,18,"2,461",13,,,,,,,,,,,,,,,,,,,,,,,,
114,"Fishing, Hunting and Trapping",Employment,"8,945",0,"1,987","1,119",936,"4,042",         [g],         [g],         [i],         [g],,,,,,,,,,,,,,,,,,,,,,,,
114,"Fishing, Hunting and Trapping","Annual Payroll ($1,000)","341,699","26,873","53,620","24,420","24,764","129,677",         (D),         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
1141,Fishing,Firms,"2,028",804,"1,003",110,44,"1,961",51,11,"2,023",5,,,,,,,,,,,,,,,,,,,,,,,,
1141,Fishing,Establishments,"2,042",804,"1,003",110,44,"1,961",54,16,"2,031",11,,,,,,,,,,,,,,,,,,,,,,,,
1141,Fishing,Employment,"6,234",0,"1,601",723,588,"2,912","1,859",998,"5,769",465,,,,,,,,,,,,,,,,,,,,,,,,
1141,Fishing,"Annual Payroll ($1,000)","256,167","24,433","45,913","17,334","18,984","106,664","58,609","44,437","209,710","46,457",,,,,,,,,,,,,,,,,,,,,,,,
11411,Fishing,Firms,"2,028",804,"1,003",110,44,"1,961",51,11,"2,023",5,,,,,,,,,,,,,,,,,,,,,,,,
11411,Fishing,Establishments,"2,042",804,"1,003",110,44,"1,961",54,16,"2,031",11,,,,,,,,,,,,,,,,,,,,,,,,
11411,Fishing,Employment,"6,234",0,"1,601",723,588,"2,912","1,859",998,"5,769",465,,,,,,,,,,,,,,,,,,,,,,,,
11411,Fishing,"Annual Payroll ($1,000)","256,167","24,433","45,913","17,334","18,984","106,664","58,609","44,437","209,710","46,457",,,,,,,,,,,,,,,,,,,,,,,,
114111,Finfish Fishing,Firms,"1,149",444,578,62,23,"1,107",29,8,"1,144",5,,,,,,,,,,,,,,,,,,,,,,,,
114111,Finfish Fishing,Establishments,"1,161",444,578,62,23,"1,107",30,13,"1,150",11,,,,,,,,,,,,,,,,,,,,,,,,
114111,Finfish Fishing,Employment,"3,845",0,944,415,304,"1,663",         [g],         [f],"3,380",465,,,,,,,,,,,,,,,,,,,,,,,,
114111,Finfish Fishing,"Annual Payroll ($1,000)","190,500","16,173","26,279","10,802","12,361","65,615",         (D),         (D),"144,043","46,457",,,,,,,,,,,,,,,,,,,,,,,,
114112,Shellfish Fishing,Firms,871,357,423,48,20,848,20,3,871,0,,,,,,,,,,,,,,,,,,,,,,,,
114112,Shellfish Fishing,Establishments,873,357,423,48,20,848,22,3,873,0,,,,,,,,,,,,,,,,,,,,,,,,
114112,Shellfish Fishing,Employment,         [g],0,         [f],308,         [e],         [g],         [f],         [e],         [g],0,,,,,,,,,,,,,,,,,,,,,,,,
114112,Shellfish Fishing,"Annual Payroll ($1,000)",         (D),"8,240",         (D),"6,532",         (D),         (D),         (D),         (D),         (D),0,,,,,,,,,,,,,,,,,,,,,,,,
114119,Other Marine Fishing,Firms,8,3,2,0,1,6,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,
114119,Other Marine Fishing,Establishments,8,3,2,0,1,6,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,
114119,Other Marine Fishing,Employment,         [b],0,         [a],0,         [a],         [a],         [b],0,         [b],0,,,,,,,,,,,,,,,,,,,,,,,,
114119,Other Marine Fishing,"Annual Payroll ($1,000)",         (D),20,         (D),0,         (D),         (D),         (D),0,         (D),0,,,,,,,,,,,,,,,,,,,,,,,,
1142,Hunting and Trapping,Firms,432,109,209,63,27,408,20,2,430,2,,,,,,,,,,,,,,,,,,,,,,,,
1142,Hunting and Trapping,Establishments,432,109,209,63,27,408,20,2,430,2,,,,,,,,,,,,,,,,,,,,,,,,
1142,Hunting and Trapping,Employment,"2,711",0,386,396,348,"1,130",         [f],         [e],         [g],         [f],,,,,,,,,,,,,,,,,,,,,,,,
1142,Hunting and Trapping,"Annual Payroll ($1,000)","85,532","2,440","7,707","7,086","5,780","23,013",         (D),         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
11421,Hunting and Trapping,Firms,432,109,209,63,27,408,20,2,430,2,,,,,,,,,,,,,,,,,,,,,,,,
11421,Hunting and Trapping,Establishments,432,109,209,63,27,408,20,2,430,2,,,,,,,,,,,,,,,,,,,,,,,,
11421,Hunting and Trapping,Employment,"2,711",0,386,396,348,"1,130",         [f],         [e],         [g],         [f],,,,,,,,,,,,,,,,,,,,,,,,
11421,Hunting and Trapping,"Annual Payroll ($1,000)","85,532","2,440","7,707","7,086","5,780","23,013",         (D),         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
114210,Hunting and Trapping,Firms,432,109,209,63,27,408,20,2,430,2,,,,,,,,,,,,,,,,,,,,,,,,
114210,Hunting and Trapping,Establishments,432,109,209,63,27,408,20,2,430,2,,,,,,,,,,,,,,,,,,,,,,,,
114210,Hunting and Trapping,Employment,"2,711",0,386,396,348,"1,130",         [f],         [e],         [g],         [f],,,,,,,,,,,,,,,,,,,,,,,,
114210,Hunting and Trapping,"Annual Payroll ($1,000)","85,532","2,440","7,707","7,086","5,780","23,013",         (D),         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
115,Support Activities for Agriculture and Forestry,Firms,"10,982","1,926","5,752","1,574",834,"10,086",685,153,"10,924",58,,,,,,,,,,,,,,,,,,,,,,,,
115,Support Activities for Agriculture and Forestry,Establishments,"11,473","1,926","5,758","1,579",843,"10,106",760,321,"11,187",286,,,,,,,,,,,,,,,,,,,,,,,,
115,Support Activities for Agriculture and Forestry,Employment,"95,910",0,"11,359","10,226","11,117","32,702","26,640","21,600","80,942","14,968",,,,,,,,,,,,,,,,,,,,,,,,
115,Support Activities for Agriculture and Forestry,"Annual Payroll ($1,000)","2,493,744","69,243","273,848","270,204","292,093","905,388","671,796","490,892","2,068,076","425,668",,,,,,,,,,,,,,,,,,,,,,,,
1151,Support Activities for Crop Production,Firms,"4,982",964,"2,292",734,445,"4,435",399,109,"4,943",39,,,,,,,,,,,,,,,,,,,,,,,,
1151,Support Activities for Crop Production,Establishments,"5,357",964,"2,295",737,452,"4,448",441,240,"5,129",228,,,,,,,,,,,,,,,,,,,,,,,,
1151,Support Activities for Crop Production,Employment,"58,809",0,"4,719","4,825","6,070","15,614","16,201","15,247","47,062","11,747",,,,,,,,,,,,,,,,,,,,,,,,
1151,Support Activities for Crop Production,"Annual Payroll ($1,000)","1,574,798","40,583","142,179","147,166","183,265","513,193","424,784","325,018","1,262,995","311,803",,,,,,,,,,,,,,,,,,,,,,,,
11511,Support Activities for Crop Production,Firms,"4,982",964,"2,292",734,445,"4,435",399,109,"4,943",39,,,,,,,,,,,,,,,,,,,,,,,,
11511,Support Activities for Crop Production,Establishments,"5,357",964,"2,295",737,452,"4,448",441,240,"5,129",228,,,,,,,,,,,,,,,,,,,,,,,,
11511,Support Activities for Crop Production,Employment,"58,809",0,"4,719","4,825","6,070","15,614","16,201","15,247","47,062","11,747",,,,,,,,,,,,,,,,,,,,,,,,
11511,Support Activities for Crop Production,"Annual Payroll ($1,000)","1,574,798","40,583","142,179","147,166","183,265","513,193","424,784","325,018","1,262,995","311,803",,,,,,,,,,,,,,,,,,,,,,,,
115111,Cotton Ginning,Firms,280,14,98,67,60,239,35,3,277,3,,,,,,,,,,,,,,,,,,,,,,,,
115111,Cotton Ginning,Establishments,348,14,98,67,61,240,37,64,341,7,,,,,,,,,,,,,,,,,,,,,,,,
115111,Cotton Ginning,Employment,"2,764",0,240,454,801,"1,495",989,240,"2,724",40,,,,,,,,,,,,,,,,,,,,,,,,
115111,Cotton Ginning,"Annual Payroll ($1,000)","89,907",911,"10,134","18,567","25,639","55,251","27,966","5,602","88,819","1,088",,,,,,,,,,,,,,,,,,,,,,,,
115112,"Soil Preparation, Planting, and Cultivating",Firms,"2,327",484,"1,211",355,171,"2,221",87,15,"2,323",4,,,,,,,,,,,,,,,,,,,,,,,,
115112,"Soil Preparation, Planting, and Cultivating",Establishments,"2,394",484,"1,211",356,172,"2,223",88,15,"2,326",68,,,,,,,,,,,,,,,,,,,,,,,,
115112,"Soil Preparation, Planting, and Cultivating",Employment,"12,494",0,"2,521","2,340","2,325","7,186","2,963",         [g],         [j],         [f],,,,,,,,,,,,,,,,,,,,,,,,
115112,"Soil Preparation, Planting, and Cultivating","Annual Payroll ($1,000)","389,749","15,468","73,454","69,947","65,119","223,988","84,005",         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
115113,"Crop Harvesting, Primarily by Machine",Firms,367,90,176,39,26,331,24,8,363,4,,,,,,,,,,,,,,,,,,,,,,,,
115113,"Crop Harvesting, Primarily by Machine",Establishments,368,90,176,39,26,331,24,9,364,4,,,,,,,,,,,,,,,,,,,,,,,,
115113,"Crop Harvesting, Primarily by Machine",Employment,"3,642",0,353,250,353,956,873,         [e],         [g],         [g],,,,,,,,,,,,,,,,,,,,,,,,
115113,"Crop Harvesting, Primarily by Machine","Annual Payroll ($1,000)","72,946","2,539","8,663","6,764","9,094","27,060","20,104",         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
115114,Postharvest Crop Activities (except Cotton Ginning),Firms,926,130,266,154,101,651,174,71,896,30,,,,,,,,,,,,,,,,,,,,,,,,
115114,Postharvest Crop Activities (except Cotton Ginning),Establishments,"1,132",130,266,156,104,656,209,124,989,143,,,,,,,,,,,,,,,,,,,,,,,,
115114,Postharvest Crop Activities (except Cotton Ginning),Employment,"29,494",0,560,"1,013","1,379","2,952","7,803","9,617","20,372","9,122",,,,,,,,,,,,,,,,,,,,,,,,
115114,Postharvest Crop Activities (except Cotton Ginning),"Annual Payroll ($1,000)","794,214","11,125","19,036","31,594","46,040","107,795","225,915","194,864","528,574","265,640",,,,,,,,,,,,,,,,,,,,,,,,
115115,Farm Labor Contractors and Crew Leaders,Firms,524,161,210,51,49,471,41,11,523,1,,,,,,,,,,,,,,,,,,,,,,,,
115115,Farm Labor Contractors and Crew Leaders,Establishments,526,161,210,51,49,471,41,11,523,3,,,,,,,,,,,,,,,,,,,,,,,,
115115,Farm Labor Contractors and Crew Leaders,Employment,"5,937",0,403,333,681,"1,417","1,855",         [g],         [i],         [e],,,,,,,,,,,,,,,,,,,,,,,,
115115,Farm Labor Contractors and Crew Leaders,"Annual Payroll ($1,000)","116,464","8,714","12,773","7,873","18,659","48,019","30,279",         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
115116,Farm Management Services,Firms,577,85,332,68,40,525,41,8,574,3,,,,,,,,,,,,,,,,,,,,,,,,
115116,Farm Management Services,Establishments,589,85,334,68,40,527,42,17,586,3,,,,,,,,,,,,,,,,,,,,,,,,
115116,Farm Management Services,Employment,"4,478",0,642,435,531,"1,608","1,718",         [g],         [h],         [b],,,,,,,,,,,,,,,,,,,,,,,,
115116,Farm Management Services,"Annual Payroll ($1,000)","111,518","1,826","18,119","12,421","18,714","51,080","36,515",         (D),         (D),         (D),,,,,,,,,,,,,,,,,,,,,,,,
1152,Support Activities for Animal Production,Firms,"4,292",567,"2,630",624,272,"4,093",169,21,"4,283",9,,,,,,,,,,,,,,,,,,,,,,,,
1152,Support Activities for Animal Production,Establishments,"4,354",567,"2,633",626,273,"4,099",171,58,"4,328",26,,,,,,,,,,,,,,,,,,,,,,,,
1152,Support Activities for Animal Production,Employment,"22,132",0,"5,051","3,991","3,497","12,539","5,376","3,107","21,022","1,110",,,,,,,,,,,,,,,,,,,,,,,,
1152,Support Activities for Animal Production,"Annual Payroll ($1,000)","497,952","10,427","87,795","73,582","63,522","235,326","117,355","103,746","456,427","41,525",,,,,,,,,,,,,,,,,,,,,,,,
11521,Support Activities for Animal Production,Firms,"4,292",567,"2,630",624,272,"4,093",169,21,"4,283",9,,,,,,,,,,,,,,,,,,,,,,,,
11521,Support Activities for Animal Production,Establishments,"4,354",567,"2,633",626,273,"4,099",171,58,"4,328",26,,,,,,,,,,,,,,,,,,,,,,,,
11521,Support Activities for Animal Production,Employment,"22,132",0,"5,051","3,991","3,497","12,539","5,376","3,107","21,022","1,110",,,,,,,,,,,,,,,,,,,,,,,,
11521,Support Activities for Animal Production,"Annual Payroll ($1,000)","497,952","10,427","87,795","73,582","63,522","235,326","117,355","103,746","456,427","41,525",,,,,,,,,,,,,,,,,,,,,,,,
115210,Support Activities for Animal Production,Firms,"4,292",567,"2,630",624,272,"4,093",169,21,"4,283",9,,,,,,,,,,,,,,,,,,,,,,,,
115210,Support Activities for Animal Production,Establishments,"4,354",567,"2,633",626,273,"4,099",171,58,"4,328",26,,,,,,,,,,,,,,,,,,,,,,,,
115210,Support Activities for Animal Production,Employment,"22,132",0,"5,051","3,991","3,497","12,539","5,376","3,107","21,022","1,110",,,,,,,,,,,,,,,,,,,,,,,,
115210,Support Activities for Animal Production,"Annual Payroll ($1,000)","497,952","10,427","87,795","73,582","63,522","235,326","117,355","103,746","456,427","41,525",,,,,,,,,,,,,,,,,,,,,,,,
1153,Support Activities for Forestry,Firms,"1,711",395,830,216,117,"1,558",118,23,"1,699",12,,,,,,,,,,,,,,,,,,,,,,,,
1153,Support Activities for Forestry,Establishments,"1,762",395,830,216,118,"1,559",148,23,"1,730",32,,,,,,,,,,,,,,,,,,,,,,,,
1153,Support Activities for Forestry,Employment,"14,969",0,"1,589","1,410","1,550","4,549","5,063","3,246","12,858","2,111",,,,,,,,,,,,,,,,,,,,,,,,
1153,Support Activities for Forestry,"Annual Payroll ($1,000)","420,994","18,233","43,874","49,456","45,306","156,869","129,657","62,128","348,654","72,340",,,,,,,,,,,,,,,,,,,,,,,,
11531,Support Activities for Forestry,Firms,"1,711",395,830,216,117,"1,558",118,23,"1,699",12,,,,,,,,,,,,,,,,,,,,,,,,
11531,Support Activities for Forestry,Establishments,"1,762",395,830,216,118,"1,559",148,23,"1,730",32,,,,,,,,,,,,,,,,,,,,,,,,
11531,Support Activities for Forestry,Employment,"14,969",0,"1,589","1,410","1,550","4,549","5,063","3,246","12,858","2,111",,,,,,,,,,,,,,,,,,,,,,,,
11531,Support Activities for Forestry,"Annual Payroll ($1,000)","420,994","18,233","43,874","49,456","45,306","156,869","129,657","62,128","348,654","72,340",,,,,,,,,,,,,,,,,,,,,,,,
115310,Support Activities for Forestry,Firms,"1,711",395,830,216,117,"1,558",118,23,"1,699",12,,,,,,,,,,,,,,,,,,,,,,,,
115310,Support Activities for Forestry,Establishments,"1,762",395,830,216,118,"1,559",148,23,"1,730",32,,,,,,,,,,,,,,,,,,,,,,,,
115310,Support Activities for Forestry,Employment,"14,969",0,"1,589","1,410","1,550","4,549","5,063","3,246","12,858","2,111",,,,,,,,,,,,,,,,,,,,,,,,
115310,Support Activities for Forestry,"Annual Payroll ($1,000)","420,994","18,233","43,874","49,456","45,306","156,869","129,657","62,128","348,654","72,340",,,,,,,,,,,,,,,,,,,,,,,,
21,Mining,Firms,"18,210","1,992","8,405","2,890","2,086","15,373","2,058",465,"17,896",314,,,,,,,,,,,,,,,,,,,,,,,,
21,Mining,Establishments,"23,599","1,995","8,429","2,970","2,254","15,648","2,731","1,343","19,722","3,877",,,,,,,,,,,,,,,,,,,,,,,,
21,Mining,Employment,"454,550",0,"17,129","18,943","27,979","64,051","75,905","61,018","200,974","253,576",,,,,,,,,,,,,,,,,,,,,,,,
21,Mining,"Annual Payroll ($1,000)","24,657,845","158,059","626,634","750,223","1,149,399","2,684,315","3,439,395","3,358,447","9,482,157","15,175,688",,,,,,,,,,,,,,,,,,,,,,,,
211,Oil and Gas Extraction,Firms,"6,273",685,"3,730",892,448,"5,755",335,93,"6,183",90,,,,,,,,,,,,,,,,,,,,,,,,
211,Oil and Gas Extraction,Establishments,"7,493",686,"3,741",912,463,"5,802",432,319,"6,553",940,,,,,,,,,,,,,,,,,,,,,,,,
211,Oil and Gas Extraction,Employment,"83,447",0,"7,204","5,690","5,802","18,696","11,528","12,941","43,165","40,282",,,,,,,,,,,,,,,,,,,,,,,,
211,Oil and Gas Extraction,"Annual Payroll ($1,000)","6,161,656","41,894","266,495","263,151","288,950","860,490","786,402","1,065,268","2,712,160","3,449,496",,,,,,,,,,,,,,,,,,,,,,,,
2111,Oil and Gas Extraction,Firms,"6,273",685,"3,730",892,448,"5,755",335,93,"6,183",90,,,,,,,,,,,,,,,,,,,,,,,,
2111,Oil and Gas Extraction,Establishments,"7,493",686,"3,741",912,463,"5,802",432,319,"6,553",940,,,,,,,,,,,,,,,,,,,,,,,,
2111,Oil and Gas Extraction,Employment,"83,447",0,"7,204","5,690","5,802","18,696","11,528","12,941","43,165","40,282",,,,,,,,,,,,,,,,,,,,,,,,
2111,Oil and Gas Extraction,"Annual Payroll ($1,000)","6,161,656","41,894","266,495","263,151","288,950","860,490","786,402","1,065,268","2,712,160","3,449,496",,,,,,,,,,,,,,,,,,,,,,,,
21111,Oil and Gas Extraction,Firms,"6,273",685,"3,730",892,448,"5,755",335,93,"6,183",90,,,,,,,,,,,,,,,,,,,,,,,,
21111,Oil and Gas Extraction,Establishments,"7,493",686,"3,741",912,463,"5,802",432,319,"6,553",940,,,,,,,,,,,,,,,,,,,,,,,,
21111,Oil and Gas Extraction,Employment,"83,447",0,"7,204","5,690","5,802","18,696","11,528","12,941","43,165","40,282",,,,,,,,,,,,,,,,,,,,,,,,
21111,Oil and Gas Extraction,"Annual Payroll ($1,000)","6,161,656","41,894","266,495","263,151","288,950","860,490","786,402","1,065,268","2,712,160","3,449,496",,,,,,,,,,,,,,,,,,,,,,,,
211111,Crude Petroleum and Natural Gas Extraction,Firms,"6,170",673,"3,688",879,444,"5,684",322,86,"6,092",78,,,,,,,,,,,,,,,,,,,,,,,,
211111,Crude Petroleum and Natural Gas Extraction,Establishments,"6,968",674,"3,699",899,459,"5,731",417,275,"6,423",545,,,,,,,,,,,,,,,,,,,,,,,,
211111,Crude Petroleum and Natural Gas Extraction,Employment,"70,534",0,"7,127","5,604","5,759","18,490","10,912","12,061","41,463","29,071",,,,,,,,,,,,,,,,,,,,,,,,
211111,Crude Petroleum and Natural Gas Extraction,"Annual Payroll ($1,000)","5,242,377","41,563","264,354","258,926","286,329","851,172","743,321","989,787","2,584,280","2,658,097",,,,,,,,,,,,,,,,,,,,,,,,
211112,Natural Gas Liquid Extraction,Firms,135,12,42,13,4,71,14,14,99,36,,,,,,,,,,,,,,,,,,,,,,,,
211112,Natural Gas Liquid Extraction,Establishments,525,12,42,13,4,71,15,44,130,395,,,,,,,,,,,,,,,,,,,,,,,,
211112,Natural Gas Liquid Extraction,Employment,"12,913",0,77,86,43,206,616,880,"1,702","11,211",,,,,,,,,,,,,,,,,,,,,,,,
211112,Natural Gas Liquid Extraction,"Annual Payroll ($1,000)","919,279",331,"2,141","4,225","2,621","9,318","43,081","75,481","127,880","791,399",,,,,,,,,,,,,,,,,,,,,,,,
212,Mining (except Oil and Gas),Firms,"4,485",478,"1,309",777,678,"3,242",831,235,"4,308",177,,,,,,,,,,,,,,,,,,,,,,,,
212,Mining (except Oil and Gas),Establishments,"6,982",478,"1,310",778,708,"3,274","1,074",625,"4,973","2,009",,,,,,,,,,,,,,,,,,,,,,,,
212,Mining (except Oil and Gas),Employment,"184,423",0,"2,932","5,242","9,185","17,359","29,819","25,901","73,079","111,344",,,,,,,,,,,,,,,,,,,,,,,,
212,Mining (except Oil and Gas),"Annual Payroll ($1,000)","9,144,622","59,870","123,003","192,102","362,478","737,453","1,268,409","1,256,651","3,262,513","5,882,109",,,,,,,,,,,,,,,,,,,,,,,,
2121,Coal Mining,Firms,731,69,138,89,112,408,225,57,690,41,,,,,,,,,,,,,,,,,,,,,,,,
